.	0	2	11	22	27	32	37	
A	115	17902	1575944	2296689	3469965	4954379	6858024	9769762	
A	116	7	11	22	27	32	37	42	
A	116	17213	1579647	2294733	3456584	4946310	6822357	9668010	
A	117	7	11	22	27	32	37	42	
A	117	18970	1687122	2416817	3562615	4969667	6778083	9445974	
A	118	7	11	22	27	32	37	42	
A	118	18671	1669007	2476995	3665539	5181067	6968918	9632882	
A	119	7	11	22	27	32	37	42	
A	119	17610	1699301	2463873	3690812	5273416	7062478	9784193	
A	120	7	11	22	27	32	37	42	
A	120	17474	1714951	2476956	3699645	5259250	7037368	9633001	
A	121	7	11	22	27	32	37	42	
A	121	18012	1772581	2543770	3797835	5390403	7159038	9710607	
A	122	7	11	22	27	32	37	42	
A	122	18857	1788659	2583937	3833769	5487236	7196086	9709152	
A	123	7	11	22	27	32	37	42	
A	123	21746	1960760	2799569	4018022	5632223	7225983	9587353	
A	124	7	11	22	27	32	37	42	
A	124	21407	1915629	2813651	4074574	5722728	7257294	9518141	
A	125	7	11	22	27	32	37	42	
A	125	20338	1964050	2825910	4146987	5857854	7444048	9656641	
A	126	7	11	22	27	32	37	42	
A	126	21059	1984016	2828598	4096574	5755806	7298294	9406174	
A	127	7	11	22	27	32	37	42	
A	127	20981	2085392	2985911	4347760	6097792	7695730	9853435	
A	128	7	11	22	27	32	37	42	
A	128	20116	2095084	3018938	4343843	6102102	7574381	9652323	
A	129	7	11	22	27	32	37	42	
A	129	21510	2154997	3088365	4415405	6149096	7592210	9610784	
A	130	7	11	22	27	32	37	42	
A	130	22088	2194918	3114425	4439171	6169735	7607735	9577525	
A	131	7	11	22	27	32	37	42	
A	131	22133	2260804	3221093	4542826	6264907	7655125	9576101	
A	132	7	11	22	27	32	37	42	
A	132	24017	2367067	3333226	4630288	6317145	7649174	9479746	
A	133	7	11	22	27	32	37	42	
A	133	23623	2366947	3295641	4585117	6225495	7518554	9252328	
A	134	7	11	22	27	32	37	42	
A	134	22207	2305874	3265092	4553272	6196085	7458395	9134798	
A	135	7	11	22	27	32	37	42	
A	135	23076	2440504	3393339	4667488	6290002	7505655	9112825	
A	136	7	11	22	27	32	37	42	
A	136	24189	2593632	3603283	4952426	6659646	7933632	9571719	
A	137	7	11	22	27	32	37	42	
A	137	24270	2577342	3570804	4914568	6607664	7866028	9467966	
A	138	7	11	22	27	32	37	42	
A	138	24762	2493083	3462933	4782791	6453183	7677543	9270911	
A	139	7	11	22	27	32	37	42	
A	139	25150	2668164	3697547	5063718	6775640	8029190	9649240	
A	140	7	11	22	27	32	37	42	
A	140	25149	2692235	3724741	5117455	6847255	8086600	9668968	
A	141	7	11	22	27	32	37	42	
A	141	26154	2588964	3591618	4928843	6581213	7759907	9248719	
A	142	7	11	22	27	32	37	42	
A	142	27543	2649080	3685466	5022775	6682070	7859731	9329178	
A	143	7	11	22	27	32	37	42	
A	143	29950	2936953	4014502	5394849	7068491	8227545	9652458	
A	144	7	11	22	27	32	37	42	
A	144	31432	2813908	3914400	5239340	6832125	7925571	9239831	
A	145	7	11	22	27	32	37	42	
A	145	30108	2829679	3861275	5172053	6754845	7828571	9102287	
A	146	7	11	22	27	32	37	42	
A	146	30261	2953946	3996435	5359752	6986734	8065298	9327149	
A	147	7	11	22	27	32	37	42	
A	147	31088	3027921	4086978	5419723	7004633	8041461	9240142	
A	148	7	11	22	27	32	37	42	
A	148	31639	3024883	4075853	5388700	6946011	7957119	9118286	
A	149	7	11	22	27	32	37	42	
A	149	30131	3220047	4400808	5803665	7436341	8478340	9664895	
T	0	11	22	27	32	37	
T	0	243967	272001	768461	4547555	4547595	
T	1	11	22	27	32	37	
T	1	672175	747543	2080356	11368442	11444695	
T	2	11	22	27	32	37	
T	2	560025	659389	1437750	3287687	8828129	
T	3	11	22	27	32	37	
T	3	392492	457305	903768	1809761	7615967	
T	4	11	22	27	32	37	
T	4	334060	442716	766139	1460548	8309948	
T	5	7	11	22	27	32	37	42	
T	5	8182	297560	481142	689909	1226862	2632625	8421617	
T	6	7	11	22	27	32	37	42	
T	6	9274	459977	821727	1105067	1974604	3971383	12556116	
T	7	7	11	22	27	32	37	42	
T	7	7390	372939	670279	875113	1533529	3045045	10156998	
T	8	7	11	22	27	32	37	42	
T	8	4700	389386	689944	897790	1562650	3089619	10826823	
T	9	7	11	22	27	32	37	42	
T	9	2873	316875	579391	743280	1317589	2588761	8598498	
T	10	7	11	22	27	32	37	42	
T	10	2471	297911	534876	686102	1196573	2373640	8378309	
T	11	7	11	22	27	32	37	42	
T	11	3102	335327	603936	777623	1366900	2724255	9836553	
T	12	7	11	22	27	32	37	42	
T	12	3487	347644	635948	816330	1439485	2852325	9940472	
T	13	7	11	22	27	32	37	42	
T	13	3883	334794	605005	776740	1359509	2716799	10043631	
T	14	7	11	22	27	32	37	42	
T	14	5206	327170	591222	758766	1343336	2680056	9664741	
T	15	7	11	22	27	32	37	42	
T	15	5554	325063	589064	756603	1313772	2596061	9496494	
T	16	7	11	22	27	32	37	42	
T	16	5176	355724	659099	845293	1487317	2894966	9690332	
T	17	7	11	22	27	32	37	42	
T	17	3736	358099	662762	853947	1479858	2883310	9482134	
T	18	7	11	22	27	32	37	42	
T	18	3174	351528	643928	838842	1424311	2784336	9418316	
T	19	7	11	22	27	32	37	42	
T	19	3200	349670	649547	849471	1454220	2845375	9379767	
T	20	7	11	22	27	32	37	42	
T	20	3269	329973	609210	790290	1333866	2605147	9411364	
T	21	7	11	22	27	32	37	42	
T	21	3732	365311	675364	877524	1500003	2880841	9272794	
T	22	7	11	22	27	32	37	42	
T	22	4609	366818	691366	901176	1524498	2936914	9486727	
T	23	7	11	22	27	32	37	42	
T	23	4965	356375	660183	865901	1483165	2898552	9540344	
T	24	7	11	22	27	32	37	42	
T	24	4057	408742	768565	1002702	1690816	3200830	9412127	
T	25	7	11	22	27	32	37	42	
T	25	3658	348818	660593	876837	1480736	2912292	9590704	
T	26	7	11	22	27	32	37	42	
T	26	3210	342955	630017	832902	1398119	2746789	9655964	
T	27	7	11	22	27	32	37	42	
T	27	3178	348514	646395	852511	1436317	2807121	9511627	
T	28	7	11	22	27	32	37	42	
T	28	3540	332401	615819	812227	1382580	2731796	9529237	
T	29	7	11	22	27	32	37	42	
T	29	4620	367143	685961	899402	1536880	3005127	9795544	
T	30	7	11	22	27	32	37	42	
T	30	4305	354461	655977	864856	1461295	2858527	9479666	
T	31	7	11	22	27	32	37	42	
T	31	4356	374763	693245	908071	1532491	2954725	9773881	
T	32	7	11	22	27	32	37	42	
T	32	4357	380833	714956	938574	1596908	3072181	9669281	
T	33	7	11	22	27	32	37	42	
T	33	4747	353901	652694	858461	1459607	2836042	9396845	
T	34	7	11	22	27	32	37	42	
T	34	4271	380922	700936	918343	1548988	2967273	9507237	
T	35	7	11	22	27	32	37	42	
T	35	4716	397863	715368	934408	1570330	3005567	9533855	
T	36	7	11	22	27	32	37	42	
T	36	4376	411066	710470	932338	1573166	3016202	9487328	
T	37	7	11	22	27	32	37	42	
T	37	5025	435179	747472	978738	1674661	3191936	9621359	
T	38	7	11	22	27	32	37	42	
T	38	4203	458170	734229	965354	1631239	3126831	9582063	
T	39	7	11	22	27	32	37	42	
T	39	4579	464218	736874	966476	1630038	3108126	9433042	
T	40	7	11	22	27	32	37	42	
T	40	5596	475365	761727	996589	1681199	3195723	9563776	
T	41	7	11	22	27	32	37	42	
T	41	4797	462463	738879	971033	1647544	3156578	9461504	
T	42	7	11	22	27	32	37	42	
T	42	4034	429680	705219	933012	1612263	3098046	9368762	
T	43	7	11	22	27	32	37	42	
T	43	4585	457523	749223	989937	1698091	3250704	9549048	
T	44	7	11	22	27	32	37	42	
T	44	5222	493379	794670	1044393	1765306	3338647	9595688	
T	45	7	11	22	27	32	37	42	
T	45	5153	490299	784626	1030083	1738086	3290408	9429492	
T	46	7	11	22	27	32	37	42	
T	46	5007	503246	801254	1047053	1751544	3292628	9439260	
T	47	7	11	22	27	32	37	42	
T	47	5013	512198	820012	1070831	1788929	3351924	9553023	
T	48	7	11	22	27	32	37	42	
T	48	4792	512991	817393	1069408	1788635	3349329	9462956	
T	49	7	11	22	27	32	37	42	
T	49	5612	526393	841883	1097908	1836148	3415800	9438454	
T	50	7	11	22	27	32	37	42	
T	50	7610	534832	866451	1142386	1934693	3585221	9474609	
T	51	7	11	22	27	32	37	42	
T	51	7268	546727	868973	1142171	1897875	3497642	9212875	
T	52	7	11	22	27	32	37	42	
T	52	6058	558400	903577	1178376	1970770	3639050	9429803	
T	53	7	11	22	27	32	37	42	
T	53	5703	557450	885697	1154813	1908923	3518716	9263137	
T	54	7	11	22	27	32	37	42	
T	54	5881	572511	912290	1185490	1955113	3572337	9220696	
T	55	7	11	22	27	32	37	42	
T	55	6322	586368	949223	1234512	2056797	3738777	9348932	
T	56	7	11	22	27	32	37	42	
T	56	6165	599967	955308	1240015	2040025	3714163	9459445	
T	57	7	11	22	27	32	37	42	
T	57	6104	569542	908989	1183878	1969112	3618232	9272376	
T	58	7	11	22	27	32	37	42	
T	58	6187	577476	923183	1202331	1994222	3662795	9282223	
T	59	7	11	22	27	32	37	42	
T	59	6160	608155	962258	1249508	2045155	3714059	9362376	
T	60	7	11	22	27	32	37	42	
T	60	5904	613621	971115	1259633	2060374	3725453	9283055	
T	61	7	11	22	27	32	37	42	
T	61	6744	625298	986802	1278153	2087930	3763813	9361809	
T	62	7	11	22	27	32	37	42	
T	62	6524	642680	1018763	1315486	2146422	3859372	9497946	
T	63	7	11	22	27	32	37	42	
T	63	6255	623235	993800	1291091	2133185	3836791	9380113	
T	64	7	11	22	27	32	37	42	
T	64	7407	649425	1024490	1323811	2157769	3857320	9380564	
T	65	7	11	22	27	32	37	42	
T	65	7770	648654	1032852	1336359	2196544	3930609	9387520	
T	66	7	11	22	27	32	37	42	
T	66	7012	668024	1054975	1361036	2206016	3910754	9213741	
T	67	7	11	22	27	32	37	42	
T	67	8819	690110	1093030	1408865	2281567	4021035	9324537	
T	68	7	11	22	27	32	37	42	
T	68	7722	700811	1104217	1420712	2291535	4025472	9247300	
T	69	7	11	22	27	32	37	42	
T	69	7511	705137	1109229	1425880	2294549	4023898	9119423	
T	70	7	11	22	27	32	37	42	
T	70	9069	759825	1194240	1532963	2454686	4250216	9348560	
T	71	7	11	22	27	32	37	42	
T	71	8745	753084	1180423	1517793	2430780	4228779	9278767	
T	72	7	11	22	27	32	37	42	
T	72	8428	774449	1212240	1553089	2478095	4295430	9289398	
T	73	7	11	22	27	32	37	42	
T	73	9617	793980	1247524	1599171	2548346	4409022	9419559	
T	74	7	11	22	27	32	37	42	
T	74	8873	822122	1282100	1639076	2595509	4457945	9370534	
T	75	7	11	22	27	32	37	42	
T	75	8942	809412	1266537	1619159	2564264	4385141	9221592	
T	76	7	11	22	27	32	37	42	
T	76	8117	878112	1362840	2100041	4032081	6209516	9305081	
T	77	7	11	22	27	32	37	42	
T	77	8762	776502	1181643	1670932	2955625	5144475	9251614	
T	78	7	11	22	27	32	37	42	
T	78	8444	696222	1087203	1461128	2474534	4413355	9172113	
T	79	7	11	22	27	32	37	42	
T	79	8314	676062	1066134	1408505	2355699	4198654	9179660	
T	80	7	11	22	27	32	37	42	
T	80	8275	682823	1072450	1419204	2380873	4181668	9380541	
T	81	7	11	22	27	32	37	42	
T	81	7535	688936	1080518	1420870	2379483	4139300	9259172	
T	82	7	11	22	27	32	37	42	
T	82	9960	727900	1122072	1501280	2550382	4314158	9401652	
T	83	7	11	22	27	32	37	42	
T	83	9373	734005	1119436	1508556	2583977	4301942	9178139	
T	84	7	11	22	27	32	37	42	
T	84	8052	739989	1128620	1531315	2659722	4347131	9119816	
T	85	7	11	22	27	32	37	42	
T	85	9487	785766	1200510	1620890	2791378	4507955	9259203	
T	86	7	11	22	27	32	37	42	
T	86	8975	787968	1205730	1636239	2832227	4547231	9167745	
T	87	7	11	22	27	32	37	42	
T	87	9181	854544	1303711	1728014	2900734	4595333	9047685	
T	88	7	11	22	27	32	37	42	
T	88	9464	856394	1354955	1808231	3015786	4781173	9186740	
T	89	7	11	22	27	32	37	42	
T	89	9797	884049	1415222	1859606	3074208	4897150	9271293	
T	90	7	11	22	27	32	37	42	
T	90	9966	938572	1507415	1952733	3119255	4940496	9234385	
T	91	7	11	22	27	32	37	42	
T	91	9941	937889	1527592	2023283	3224400	5069552	9329013	
T	92	7	11	22	27	32	37	42	
T	92	10860	984997	1578380	2064842	3282763	5140903	9309602	
T	93	7	11	22	27	32	37	42	
T	93	9953	972330	1572982	2082396	3257422	5105422	9161519	
T	94	7	11	22	27	32	37	42	
T	94	11440	1068473	1697147	2228535	3389280	5238949	9234323	
T	95	7	11	22	27	32	37	42	
T	95	10355	1003091	1643762	2225448	3384493	5237805	9176656	
T	96	7	11	22	27	32	37	42	
T	96	10737	987501	1616854	2192012	3381378	5252457	9141761	
T	97	7	11	22	27	32	37	42	
T	97	11843	1030903	1677764	2263807	3495016	5426827	9369280	
T	98	7	11	22	27	32	37	42	
T	98	10639	1010665	1641926	2234640	3517919	5442470	9192638	
T	99	7	11	22	27	32	37	42	
T	99	10281	1027673	1659514	2256677	3594886	5508643	9115013	
T	100	7	11	22	27	32	37	42	
T	100	11757	1080712	1727472	2352472	3813811	5740961	9110275	
T	101	7	11	22	27	32	37	42	
T	101	11891	1163042	1827388	2444896	3920707	5813095	9036497	
T	102	7	11	22	27	32	37	42	
T	102	11319	1111372	1836455	2493228	4054337	5973222	9081681	
T	103	7	11	22	27	32	37	42	
T	103	11666	1147917	1841070	2589742	4186899	6141890	9173801	
T	104	7	11	22	27	32	37	42	
T	104	11123	1177177	1854483	2648722	4174830	6135287	9101017	
T	105	7	11	22	27	32	37	42	
T	105	11714	1200001	1891124	2744342	4229743	6172181	9073001	
T	106	7	11	22	27	32	37	42	
T	106	11875	1215144	1905837	2760512	4242978	6181277	9046455	
T	107	7	11	22	27	32	37	42	
T	107	14055	1259651	1961683	2838186	4324415	6269266	9042939	
T	108	7	11	22	27	32	37	42	
T	108	12649	1268401	1969540	2846635	4328090	6219269	8898762	
T	109	7	11	22	27	32	37	42	
T	109	17177	1412959	2133018	3082147	4441983	6307225	8919350	
T	110	7	11	22	27	32	37	42	
T	110	13131	1413729	2206405	3218133	4670253	6575787	9251430	
T	111	7	11	22	27	32	37	42	
T	111	13193	1433545	2189003	3240114	4718221	6555556	9137836	
T	112	7	11	22	27	32	37	42	
T	112	15046	1497037	2244605	3390333	4796025	6684183	9282059	
T	113	7	11	22	27	32	37	42	
T	113	14305	1508952	2260163	3400346	4796213	6594957	9112038	
T	114	7	11	22	27	32	37	42	
T	114	14236	1570225	2330530	3480929	4879760	6627659	9127738	
T	115	7	11	22	27	32	37	42	
T	115	15399	1586823	2345445	3520535	4943086	6661493	9055412	
T	116	7	11	22	27	32	37	42	
T	116	14810	1596610	2355548	3531784	4976941	6689799	9075193	
T	117	7	11	22	27	32	37	42	
T	117	15465	1682770	2446810	3597396	4950385	6588197	8806350	
T	118	7	11	22	27	32	37	42	
T	118	15240	1705441	2557595	3766665	5245366	6888246	9145122	
T	119	7	11	22	27	32	37	42	
T	119	14910	1717011	2518833	3736917	5234723	6812412	8981475	
T	120	7	11	22	27	32	37	42	
T	120	15318	1737528	2542198	3765748	5253257	6842380	8968988	
T	121	7	11	22	27	32	37	42	
T	121	16193	1798658	2612275	3866361	5385229	6963577	9066071	
T	122	7	11	22	27	32	37	42	
T	122	16362	1815868	2652591	3895894	5453223	6946966	8951737	
T	123	7	11	22	27	32	37	42	
T	123	18134	1970331	2858037	4088411	5632761	7061324	8992832	
T	124	7	11	22	27	32	37	42	
T	124	19822	2002908	2973561	4282077	5904013	7325117	9259583	
T	125	7	11	22	27	32	37	42	
T	125	18549	1976875	2867273	4160327	5752289	7136727	8932047	
T	126	7	11	22	27	32	37	42	
T	126	16768	1992393	2871097	4118740	5662847	6995730	8673274	
T	127	7	11	22	27	32	37	42	
T	127	18314	2055651	2957594	4248754	5825713	7176478	8881156	
T	128	7	11	22	27	32	37	42	
T	128	17608	2124961	3093197	4408140	6050256	7335438	9025518	
T	129	7	11	22	27	32	37	42	
T	129	17742	2200768	3195901	4535122	6186524	7477343	9150038	
T	130	7	11	22	27	32	37	42	
T	130	18590	2258772	3248640	4588184	6234507	7503990	9104720	
T	131	7	11	22	27	32	37	42	
T	131	18833	2295375	3297815	4608582	6214195	7425762	8971908	
T	132	7	11	22	27	32	37	42	
T	132	20799	2408441	3434385	4746914	6351777	7542783	9064586	
T	133	7	11	22	27	32	37	42	
T	133	20710	2399111	3379492	4664883	6204594	7336582	8742886	
T	134	7	11	22	27	32	37	42	
T	134	19892	2338468	3339470	4622159	6167654	7280199	8657472	
T	135	7	11	22	27	32	37	42	
T	135	19925	2446370	3444453	4700677	6200519	7255943	8554945	
T	136	7	11	22	27	32	37	42	
T	136	20772	2613062	3667440	4997275	6579873	7690802	9020540	
T	137	7	11	22	27	32	37	42	
T	137	20917	2545391	3554318	4844033	6372359	7445682	8722957	
T	138	7	11	22	27	32	37	42	
T	138	21168	2521990	3530894	4823950	6359530	7414311	8683280	
T	139	7	11	22	27	32	37	42	
T	139	22618	2686866	3761866	5113070	6702798	7794803	9104795	
T	140	7	11	22	27	32	37	42	
T	140	22278	2683344	3739721	5082073	6646039	7701502	8956741	
T	141	7	11	22	27	32	37	42	
T	141	23853	2598752	3636940	4936962	6451614	7462736	8655328	
T	142	7	11	22	27	32	37	42	
T	142	24681	2663037	3725309	5025218	6539862	7550696	8726918	
T	143	7	11	22	27	32	37	42	
T	143	25916	2886032	3964872	5270104	6761694	7729772	8835823	
T	144	7	11	22	27	32	37	42	
T	144	24958	2797780	3910257	5195033	6650444	7594406	8659699	
T	145	7	11	22	27	32	37	42	
T	145	26767	2824996	3871205	5125394	6545501	7450638	8453961	
T	146	7	11	22	27	32	37	42	
T	146	26761	2910749	3959438	5247209	6693783	7594237	8572701	
T	147	7	11	22	27	32	37	42	
T	147	26845	2980499	4055291	5328624	6757291	7640893	8597701	
T	148	7	11	22	27	32	37	42	
T	148	28452	2992258	4062554	5319033	6720353	7577089	8494955	
T	149	7	11	22	27	32	37	42	
T	149	28066	3158696	4315423	5620809	7048621	7900708	8793702	
G	0	11	22	27	32	37	
G	0	221366	247339	770229	5893383	5893433	
G	1	11	22	27	32	37	
G	1	198313	223256	731022	6008653	6047566	
G	2	11	22	27	32	37	
G	2	165584	201975	467291	1341488	5541858	
G	3	11	22	27	32	37	
G	3	260792	301105	560408	1124507	6694128	
G	4	11	22	27	32	37	
G	4	202820	271683	463943	889044	6896080	
G	5	7	11	22	27	32	37	42	
G	5	23591	174309	268256	405941	737773	1826461	5755202	
G	6	7	11	22	27	32	37	42	
G	6	27315	215479	316612	402736	636464	1382330	5194215	
G	7	7	11	22	27	32	37	42	
G	7	16053	147015	244841	321832	553104	1270411	5075430	
G	8	7	11	22	27	32	37	42	
G	8	17616	156877	260064	337680	576248	1284583	5550369	
G	9	7	11	22	27	32	37	42	
G	9	24699	218221	331669	407730	639167	1330139	5506105	
G	10	7	11	22	27	32	37	42	
G	10	12655	164391	285482	370888	645757	1485064	6223689	
G	11	7	11	22	27	32	37	42	
G	11	15417	158032	262081	339797	586115	1330406	5727113	
G	12	7	11	22	27	32	37	42	
G	12	23342	200876	312285	393992	643806	1345659	5642524	
G	13	7	11	22	27	32	37	42	
G	13	29414	200507	311453	394847	654159	1409635	5743609	
G	14	7	11	22	27	32	37	42	
G	14	21563	167844	277490	359716	618288	1391768	5830022	
G	15	7	11	22	27	32	37	42	
G	15	20913	167760	284290	371517	638249	1402771	5762346	
G	16	7	11	22	27	32	37	42	
G	16	19407	162907	275256	360844	618039	1366097	5899655	
G	17	7	11	22	27	32	37	42	
G	17	15804	167891	283983	370660	626695	1405059	5919858	
G	18	7	11	22	27	32	37	42	
G	18	13722	169011	288696	380142	648529	1441275	5949444	
G	19	7	11	22	27	32	37	42	
G	19	21222	228429	362684	459562	734922	1509550	5974042	
G	20	7	11	22	27	32	37	42	
G	20	15132	182511	316014	414817	701164	1507919	5968094	
G	21	7	11	22	27	32	37	42	
G	21	23251	223240	348213	442526	710496	1474920	5933584	
G	22	7	11	22	27	32	37	42	
G	22	16017	168849	288952	383371	644868	1419930	5798626	
G	23	7	11	22	27	32	37	42	
G	23	17799	168495	285712	382826	658006	1489026	5733094	
G	24	7	11	22	27	32	37	42	
G	24	14915	167422	284411	377620	638854	1448544	5685969	
G	25	7	11	22	27	32	37	42	
G	25	14210	169491	299945	405302	707545	1599189	5631818	
G	26	7	11	22	27	32	37	42	
G	26	18588	219010	360017	471534	795661	1713497	5797108	
G	27	7	11	22	27	32	37	42	
G	27	16279	202359	338317	445469	759676	1605293	5750928	
G	28	7	11	22	27	32	37	42	
G	28	15491	181752	318440	426938	741121	1622663	5739932	
G	29	7	11	22	27	32	37	42	
G	29	17617	179749	310012	412485	707995	1575501	5717648	
G	30	7	11	22	27	32	37	42	
G	30	18718	178795	307955	410018	699523	1533264	5697524	
G	31	7	11	22	27	32	37	42	
G	31	20071	184451	314536	417265	712163	1564537	5689847	
G	32	7	11	22	27	32	37	42	
G	32	34868	238726	373438	480977	784906	1648958	5768689	
G	33	7	11	22	27	32	37	42	
G	33	22353	207087	350502	460399	779155	1680960	5804244	
G	34	7	11	22	27	32	37	42	
G	34	27962	240419	387350	500006	826459	1733290	5900211	
G	35	7	11	22	27	32	37	42	
G	35	19957	201820	338777	448884	767871	1671952	5693730	
G	36	7	11	22	27	32	37	42	
G	36	21097	211834	344275	456740	782815	1699585	5683010	
G	37	7	11	22	27	32	37	42	
G	37	22748	219497	350480	465634	796664	1730613	5705384	
G	38	7	11	22	27	32	37	42	
G	38	25009	269611	403480	528331	892220	1881065	5877961	
G	39	7	11	22	27	32	37	42	
G	39	28454	268388	399053	520703	874882	1813439	5720898	
G	40	7	11	22	27	32	37	42	
G	40	22615	239679	368933	487662	831998	1784973	5829038	
G	41	7	11	22	27	32	37	42	
G	41	30463	282391	415286	537925	893233	1855714	5875991	
G	42	7	11	22	27	32	37	42	
G	42	22523	241534	377017	499085	848705	1779134	5688052	
G	43	7	11	22	27	32	37	42	
G	43	23248	233644	362759	487267	839465	1791930	5787009	
G	44	7	11	22	27	32	37	42	
G	44	22601	237160	366222	489991	839960	1802514	5750784	
G	45	7	11	22	27	32	37	42	
G	45	23555	251600	383566	505804	859755	1817347	5646360	
G	46	7	11	22	27	32	37	42	
G	46	29875	301149	444315	574207	954192	1968921	5901515	
G	47	7	11	22	27	32	37	42	
G	47	24168	256473	395688	521651	885464	1881014	5759841	
G	48	7	11	22	27	32	37	42	
G	48	24726	266920	407513	535307	906092	1893479	5730410	
G	49	7	11	22	27	32	37	42	
G	49	33402	306198	449684	580100	958044	1960800	5765709	
G	50	7	11	22	27	32	37	42	
G	50	28007	283579	429532	561817	939633	1959249	5761491	
G	51	7	11	22	27	32	37	42	
G	51	36285	320749	469228	603597	992856	2026662	5730000	
G	52	7	11	22	27	32	37	42	
G	52	29078	290675	440780	574461	960810	1982689	5637477	
G	53	7	11	22	27	32	37	42	
G	53	37553	335714	494324	636160	1050944	2136967	5901618	
G	54	7	11	22	27	32	37	42	
G	54	30269	300000	454195	591162	989805	2044520	5706258	
G	55	7	11	22	27	32	37	42	
G	55	31557	299675	457143	597128	1002712	2071613	5726731	
G	56	7	11	22	27	32	37	42	
G	56	30547	303640	462074	605163	1015798	2099942	5758761	
G	57	7	11	22	27	32	37	42	
G	57	31246	309550	469451	613698	1032141	2127870	5732297	
G	58	7	11	22	27	32	37	42	
G	58	33070	313150	474862	622642	1042232	2144361	5751479	
G	59	7	11	22	27	32	37	42	
G	59	31823	321455	487089	637150	1065640	2167798	5751984	
G	60	7	11	22	27	32	37	42	
G	60	31144	318549	483481	630651	1054526	2141441	5664000	
G	61	7	11	22	27	32	37	42	
G	61	39302	368907	544602	697815	1150302	2276681	5812397	
G	62	7	11	22	27	32	37	42	
G	62	35055	341288	519065	674476	1128038	2242644	5760092	
G	63	7	11	22	27	32	37	42	
G	63	36545	342980	518801	676714	1140448	2250248	5740459	
G	64	7	11	22	27	32	37	42	
G	64	38041	343608	521630	681448	1149872	2277125	5798906	
G	65	7	11	22	27	32	37	42	
G	65	39670	356304	538308	699873	1178289	2307281	5786765	
G	66	7	11	22	27	32	37	42	
G	66	38958	356252	537833	699522	1174378	2302900	5723438	
G	67	7	11	22	27	32	37	42	
G	67	39325	368175	554647	719123	1204931	2349379	5764538	
G	68	7	11	22	27	32	37	42	
G	68	40231	389380	585893	758783	1267233	2427189	5848102	
G	69	7	11	22	27	32	37	42	
G	69	41735	394201	591578	766489	1281696	2462080	5851436	
G	70	7	11	22	27	32	37	42	
G	70	44177	412990	611969	789660	1307945	2468895	5820794	
G	71	7	11	22	27	32	37	42	
G	71	43159	426572	637724	823641	1370638	2586927	5967865	
G	72	7	11	22	27	32	37	42	
G	72	45432	439379	651572	838344	1383028	2584020	5888263	
G	73	7	11	22	27	32	37	42	
G	73	48345	451432	669736	859838	1410368	2620315	5831615	
G	74	7	11	22	27	32	37	42	
G	74	47308	475867	698416	890446	1448759	2663288	5850783	
G	75	7	11	22	27	32	37	42	
G	75	47565	468185	694449	886291	1447610	2677426	5875621	
G	76	7	11	22	27	32	37	42	
G	76	50397	611441	1046149	1657222	3539252	4961437	5847383	
G	77	7	11	22	27	32	37	42	
G	77	48818	487132	716223	1021330	2019858	3799450	5913598	
G	78	7	11	22	27	32	37	42	
G	78	48714	433401	638674	853553	1536708	2941806	5916181	
G	79	7	11	22	27	32	37	42	
G	79	49474	415270	608502	797936	1388318	2615704	5925130	
G	80	7	11	22	27	32	37	42	
G	80	51993	421976	607332	794905	1361539	2516505	5928424	
G	81	7	11	22	27	32	37	42	
G	81	52441	420173	603382	787938	1345738	2463298	5828981	
G	82	7	11	22	27	32	37	42	
G	82	52691	429106	606543	805576	1393542	2527970	5856249	
G	83	7	11	22	27	32	37	42	
G	83	55136	453111	635764	848283	1462995	2613450	5856231	
G	84	7	11	22	27	32	37	42	
G	84	55573	459381	641782	870827	1522887	2709088	5898973	
G	85	7	11	22	27	32	37	42	
G	85	59525	470414	656182	897056	1557164	2763181	5887112	
G	86	7	11	22	27	32	37	42	
G	86	56648	475478	668232	919569	1604778	2829398	5940011	
G	87	7	11	22	27	32	37	42	
G	87	58295	539960	759568	1018998	1717221	2962329	6012845	
G	88	7	11	22	27	32	37	42	
G	88	60486	510774	739917	1015258	1701371	2931144	5916071	
G	89	7	11	22	27	32	37	42	
G	89	58498	521949	758698	1036273	1719138	2975275	5902120	
G	90	7	11	22	27	32	37	42	
G	90	56563	552742	805059	1074106	1728597	2967007	5822337	
G	91	7	11	22	27	32	37	42	
G	91	57302	545876	815671	1113532	1786382	3016935	5838276	
G	92	7	11	22	27	32	37	42	
G	92	59013	579061	850528	1151134	1860343	3146631	5992281	
G	93	7	11	22	27	32	37	42	
G	93	59874	585324	869485	1187320	1893339	3162438	5871597	
G	94	7	11	22	27	32	37	42	
G	94	63015	645550	944525	1258336	1975051	3254458	5938006	
G	95	7	11	22	27	32	37	42	
G	95	59356	600682	923276	1274138	2007353	3291524	5958866	
G	96	7	11	22	27	32	37	42	
G	96	57658	578236	887238	1225906	1973652	3263808	5871360	
G	97	7	11	22	27	32	37	42	
G	97	59404	587618	884654	1219836	1973409	3270888	5843691	
G	98	7	11	22	27	32	37	42	
G	98	58800	604977	915631	1266538	2085500	3432464	6019361	
G	99	7	11	22	27	32	37	42	
G	99	59424	609505	916625	1262253	2112274	3461924	5985683	
G	100	7	11	22	27	32	37	42	
G	100	63278	641156	951902	1309972	2217150	3557887	5901367	
G	101	7	11	22	27	32	37	42	
G	101	67022	718454	1043080	1390758	2282946	3571489	5781872	
