A	129	8	12	22	27	32	37	41	
A	129	835818	4463119	6402940	8356617	11395211	15844620	33718004	
A	130	8	12	22	27	32	37	41	
A	130	840215	4546556	6506109	8602660	11654308	16127774	34064146	
A	131	8	12	22	27	32	37	41	
A	131	897689	4804592	7011584	9298207	12460377	17229140	35556460	
A	132	8	12	22	27	32	37	41	
A	132	806676	4512059	6568216	8708649	11623362	16172259	33720163	
A	133	8	12	22	27	32	37	41	
A	133	816281	4637510	6752009	9049947	12032327	16647051	33984041	
A	134	8	12	22	27	32	37	41	
A	134	773263	4483469	6517372	8745441	11490880	15841023	32393159	
A	135	8	12	22	27	32	37	41	
A	135	801615	5028676	7308443	9869282	12934420	17920627	35260744	
A	136	8	12	22	27	32	37	41	
A	136	718861	4600760	6711001	8869441	11598402	16149811	32625194	
A	137	8	12	22	27	32	37	41	
A	137	801238	5212480	7658002	10164064	13235746	18453591	35572699	
A	138	8	12	22	27	32	37	41	
A	138	762566	5067552	7421531	9756119	12771516	17563629	33949760	
A	139	8	12	22	27	32	37	41	
A	139	848732	5127242	7420173	9940776	12997036	17897935	34142051	
A	140	8	12	22	27	32	37	41	
A	140	794047	4459456	6337927	8576831	11190949	15523170	30732392	
A	141	8	12	22	27	32	37	41	
A	141	704796	4799202	6843154	9358140	11994436	16621039	32162225	
A	142	8	12	22	27	32	37	41	
A	142	815756	5604010	7966242	10624908	13944055	19336596	35643612	
A	143	8	12	22	27	32	37	41	
A	143	812580	4773151	6811726	9127023	11661920	16179132	31165187	
A	144	8	12	22	27	32	37	41	
A	144	845371	5785317	8158239	11152440	14225925	19461528	35262413	
A	145	8	12	22	27	32	37	41	
A	145	825669	5230102	7621702	10127119	12870390	17613006	32647795	
A	146	8	12	22	27	32	37	41	
A	146	911039	5133991	7445398	10045864	12682078	17466556	32427738	
A	147	8	12	22	27	32	37	41	
A	147	847096	5528356	7769846	10307376	13072443	17837484	32440071	
A	148	8	12	22	27	32	37	41	
A	148	828898	5445556	7602806	10228271	13135080	17934079	32431346	
A	149	8	12	22	27	32	37	41	
A	149	850233	5297581	7555202	10131410	12656423	17181790	31072725	
T	0	12	22	27	32	37	41	
T	0	957395	957397	1651429	13578270	13578402	13578404	
T	1	12	22	27	32	37	
T	1	2453360	2453362	4321975	49097041	49097846	
T	2	12	22	27	32	37	
T	2	2246876	2280362	3977556	14731398	41261922	
T	3	12	22	27	32	37	
T	3	2596740	3049431	4605658	10170603	51488155	
T	4	12	22	27	32	37	41	
T	4	2363651	3321291	4248115	7956798	49567178	49567179	
T	5	12	22	27	32	37	41	
T	5	1100543	1508275	1986715	3366080	6511035	22358454	
T	6	12	22	27	32	37	41	
T	6	1291506	1632398	2237991	3733439	7041908	30586191	
T	7	12	22	27	32	37	41	
T	7	1251061	1746197	2280837	3602745	6710332	27689761	
T	8	12	22	27	32	37	41	
T	8	1405590	1995104	2754331	4042999	7662582	27909936	
T	9	12	22	27	32	37	41	
T	9	2081547	3079674	4594393	6273365	12050529	46445231	
T	10	12	22	27	32	37	41	
T	10	1451772	2132277	3138917	4202738	7687781	31279816	
T	11	12	22	27	32	37	41	
T	11	1757793	2606966	3764515	5203730	9501813	42007148	
T	12	12	22	27	32	37	41	
T	12	1683319	2478416	3605788	4840175	8667890	36067582	
T	13	12	22	27	32	37	41	
T	13	1732746	2567248	3750793	5034684	9109018	34972741	
T	14	12	22	27	32	37	41	
T	14	1472447	2149786	3135288	4177946	7465584	28426850	
T	15	12	22	27	32	37	41	
T	15	1576621	2333067	3398519	4547328	8095709	32141205	
T	16	12	22	27	32	37	41	
T	16	1837334	2697401	3927482	5264065	9434824	35749909	
T	17	12	22	27	32	37	41	
T	17	1796446	2656343	3871471	5211253	9281896	35714820	
T	18	12	22	27	32	37	41	
T	18	1766669	2574730	3731076	4946878	8684387	35103240	
T	19	12	22	27	32	37	41	
T	19	1879604	2725478	3958512	5244489	9285258	35176521	
T	20	12	22	27	32	37	41	
T	20	1838199	2653602	3839306	5066172	8831721	35008321	
T	21	12	22	27	32	37	41	
T	21	1929898	2781569	4023428	5315787	9396283	35024513	
T	22	12	22	27	32	37	41	
T	22	1874865	2708110	3898564	5137721	8966732	35264031	
T	23	12	22	27	32	37	41	
T	23	1976676	2862328	4121746	5438397	9526061	35340404	
T	24	12	22	27	32	37	41	
T	24	1973697	2849979	4093793	5370526	9266008	35469987	
T	25	12	22	27	32	37	41	
T	25	2043675	2959323	4267245	5629831	9862214	35818438	
T	26	12	22	27	32	37	41	
T	26	2062036	2978719	4296433	5670186	9947555	35349173	
T	27	12	22	27	32	37	41	
T	27	2101739	3030372	4366158	5741097	10029875	35315674	
T	28	12	22	27	32	37	41	
T	28	2147195	3098091	4461560	5857801	10195373	35337706	
T	29	12	22	27	32	37	41	
T	29	2138931	3100786	4499649	5911511	10313189	35080930	
T	30	12	22	27	32	37	41	
T	30	2090691	3025482	4370511	5770463	10132192	34912411	
T	31	12	22	27	32	37	41	
T	31	2066232	2981432	4282457	5638285	9763659	35107474	
T	32	12	22	27	32	37	41	
T	32	2117276	3051433	4389692	5772035	10028204	34954899	
T	33	12	22	27	32	37	41	
T	33	2175436	3131656	4504828	5915003	10265083	35266775	
T	34	12	22	27	32	37	41	
T	34	2193301	3182161	4610516	6069385	10574895	35443575	
T	35	12	22	27	32	37	41	
T	35	2222395	3208968	4624539	6089334	10556403	35456194	
T	36	12	22	27	32	37	41	
T	36	2223000	3205134	4614045	6089937	10501992	35378628	
T	37	12	22	27	32	37	41	
T	37	2237128	3236326	4668389	6198022	10618180	35629791	
T	38	12	22	27	32	37	41	
T	38	2252807	3242151	4657002	6212023	10557508	35246824	
T	39	12	22	27	32	37	41	
T	39	2279609	3291848	4745300	6359525	10760052	35200701	
T	40	12	22	27	32	37	41	
T	40	2287289	3297407	4747261	6403274	10776947	35208523	
T	41	12	22	27	32	37	41	
T	41	2295026	3306911	4753068	6419229	10759869	35022430	
T	42	12	22	27	32	37	41	
T	42	2315117	3338880	4802120	6490080	10831763	34914249	
T	43	12	22	27	32	37	41	
T	43	2338379	3370923	4839230	6532111	10871855	35280268	
T	44	12	22	27	32	37	41	
T	44	2310554	3345329	4823059	6523008	10867694	35156609	
T	45	12	22	27	32	37	41	
T	45	2329256	3360650	4824945	6545350	10908656	35392818	
T	46	12	22	27	32	37	41	
T	46	2386410	3444326	4936854	6665097	11033642	35550517	
T	47	12	22	27	32	37	41	
T	47	2370718	3421022	4909346	6647179	10993321	35430873	
T	48	12	22	27	32	37	41	
T	48	2397416	3444780	4927901	6675397	11021058	35259205	
T	49	12	22	27	32	37	41	
T	49	2398095	3463416	4969688	6763004	11122467	35501005	
T	50	12	22	27	32	37	41	
T	50	2401572	3459156	4943255	6769185	11066021	35103876	
T	51	12	22	27	32	37	41	
T	51	2435257	3501310	5003003	6865026	11168974	35080230	
T	52	12	22	27	32	37	41	
T	52	2441058	3516459	5018714	6932737	11202542	35203110	
T	53	12	22	27	32	37	41	
T	53	2486214	3575786	5087849	7043171	11285436	35073687	
T	54	12	22	27	32	37	41	
T	54	2455003	3538313	5048612	7019290	11208383	35039452	
T	55	12	22	27	32	37	41	
T	55	2451018	3548312	5067892	7065474	11301853	35392557	
T	56	12	22	27	32	37	41	
T	56	2543579	3645725	5152747	7137037	11337815	35230183	
T	57	12	22	27	32	37	41	
T	57	2495567	3627183	5171682	7176574	11395346	35353089	
T	58	12	22	27	32	37	41	
T	58	2537456	3669274	5194677	7219449	11486676	35474017	
T	59	12	22	27	32	37	41	
T	59	2556305	3725002	5252689	7286175	11552747	35246403	
T	60	12	22	27	32	37	41	
T	60	2583086	3754739	5256612	7275166	11534927	35123972	
T	61	12	22	27	32	37	41	
T	61	2626735	3860071	5353565	7404640	11706880	35338822	
T	62	12	22	27	32	37	41	
T	62	2589418	3880322	5304171	7347658	11636355	35040597	
T	63	12	22	27	32	37	41	
T	63	2652437	4001177	5396055	7462099	11788626	35049476	
T	64	12	22	27	32	37	41	
T	64	2611690	4017170	5348395	7417807	11769071	35235136	
T	65	12	22	27	32	37	41	
T	65	2656232	4084902	5403186	7479086	11817411	35132737	
T	66	12	22	27	32	37	41	
T	66	2632865	4093241	5387619	7444315	11758256	35155475	
T	67	12	22	27	32	37	41	
T	67	2677204	4170263	5451765	7528236	11882177	35422690	
T	68	12	22	27	32	37	41	
T	68	2672525	4182620	5464051	7546462	11919139	35198624	
T	69	12	22	27	32	37	41	
T	69	2929842	4483873	5786368	7867491	12225678	35240637	
T	70	12	22	27	32	37	41	
T	70	2775496	4383199	5794209	7914350	12304803	35346400	
T	71	12	22	27	32	37	41	
T	71	2816985	4418160	5743227	7903875	12341647	35177070	
T	72	12	22	27	32	37	41	
T	72	2788327	4372003	5675535	7801021	12202179	35030174	
T	73	12	22	27	32	37	41	
T	73	2833437	4436183	5749112	7901454	12359795	35302555	
T	74	12	22	27	32	37	41	
T	74	2897733	4497467	5823639	7940115	12342201	35001024	
T	75	12	22	27	32	37	41	
T	75	2855723	4495929	5872579	8056900	12540845	35078242	
T	76	12	22	27	32	37	41	
T	76	2869406	5193907	6798032	10180430	16327738	35279523	
T	77	12	22	27	32	37	41	
T	77	2863628	4756221	6168501	9021165	14352163	35134226	
T	78	12	22	27	32	37	41	
T	78	2726100	4437635	5776238	8251767	13139472	35138854	
T	79	12	22	27	32	37	41	
T	79	2745555	4356300	5661019	7980853	12641572	35416785	
T	80	12	22	27	32	37	41	
T	80	2694553	4244638	5532474	7753551	12238022	35130082	
T	81	12	22	27	32	37	41	
T	81	2712792	4284720	5554064	7762481	12168576	35198727	
T	82	12	22	27	32	37	41	
T	82	2686286	4239029	5520739	7742122	12121427	35315399	
T	83	12	22	27	32	37	41	
T	83	2711324	4266199	5541208	7775221	12101366	35117505	
T	84	12	22	27	32	37	41	
T	84	2678879	4226049	5494057	7740058	12056168	35032316	
T	85	12	22	27	32	37	41	
T	85	2742514	4308830	5594883	7869757	12206821	35284900	
T	86	12	22	27	32	37	41	
T	86	2745507	4319674	5613391	7894636	12200181	35044004	
T	87	12	22	27	32	37	41	
T	87	2716811	4313179	5607754	7908517	12247713	35168580	
T	88	12	22	27	32	37	41	
T	88	2753121	4333754	5645461	7946296	12345926	35327427	
T	89	12	22	27	32	37	41	
T	89	2791408	4399864	5725013	8038460	12477977	35182818	
T	90	12	22	27	32	37	41	
T	90	2783477	4384135	5702871	8012437	12510497	35140715	
T	91	12	22	27	32	37	41	
T	91	2887364	4528581	5862545	8197039	12812058	35339262	
T	92	12	22	27	32	37	41	
T	92	2888240	4558975	5906255	8251917	12920529	35104108	
T	93	12	22	27	32	37	41	
T	93	2895052	4588071	5931841	8285637	13042427	35170901	
T	94	8	12	22	27	32	37	41	
T	94	1242	2922159	4639192	5977310	8342506	13216404	35270273	
T	95	8	12	22	27	32	37	41	
T	95	1042	2927553	4648530	5990045	8344674	13289297	35093784	
T	96	12	22	27	32	37	41	
T	96	2945737	4677114	6017241	8358351	13394095	35046610	
T	97	12	22	27	32	37	41	
T	97	3009383	4811734	6155978	8514311	13702174	35289197	
T	98	8	12	22	27	32	37	41	
T	98	3744	3017639	4837161	6194257	8516201	13794623	35081746	
T	99	8	12	22	27	32	37	41	
T	99	5466	3049382	4897555	6275807	8602910	13949253	35166154	
T	100	8	12	22	27	32	37	41	
T	100	7207	3089140	4972715	6377759	8728074	14184336	35335458	
T	101	8	12	22	27	32	37	41	
T	101	8503	3208099	5086413	6526460	8858422	14338215	35131750	
T	102	8	12	22	27	32	37	41	
T	102	10688	3180359	5083993	6521173	8858637	14453935	35122702	
T	103	8	12	22	27	32	37	41	
T	103	16705	3239867	5128117	6622269	8946429	14653278	35326564	
T	104	8	12	22	27	32	37	41	
T	104	14717	3235901	5112007	6626326	8880297	14589210	35045535	
T	105	8	12	22	27	32	37	41	
T	105	25304	3289979	5128237	6658639	8908309	14664272	35109254	
T	106	8	12	22	27	32	37	41	
T	106	26563	3381858	5188277	6739747	8992342	14810604	35280365	
T	107	8	12	22	27	32	37	41	
T	107	28938	3421146	5222157	6799854	9053549	14913943	35121867	
T	108	8	12	22	27	32	37	41	
T	108	39538	3542839	5343801	6934172	9195824	15045089	35082969	
T	109	8	12	22	27	32	37	41	
T	109	65589	3628137	5459644	7079370	9373390	15287106	35344619	
T	110	8	12	22	27	32	37	41	
T	110	103587	3676806	5510729	7135659	9477295	15322630	35107239	
T	111	8	12	22	27	32	37	41	
T	111	181581	3728223	5569755	7192148	9668981	15459758	35156795	
T	112	8	12	22	27	32	37	41	
T	112	205473	3855801	5639125	7282551	9812675	15663858	35262075	
T	113	8	12	22	27	32	37	41	
T	113	284960	3903491	5696371	7333711	9979782	15727004	35095621	
T	114	8	12	22	27	32	37	41	
T	114	320327	4023711	5809338	7425386	10127270	15819070	35047553	
T	115	8	12	22	27	32	37	41	
T	115	385980	4056545	5858328	7491074	10308555	15987763	35233292	
T	116	8	12	22	27	32	37	41	
T	116	434800	4109945	5889445	7526132	10388459	15949379	35043126	
T	117	8	12	22	27	32	37	41	
T	117	472867	4147684	5980577	7624983	10525569	16050347	35074241	
T	118	8	12	22	27	32	37	41	
T	118	554491	4207484	6022013	7718153	10736292	16207364	35253694	
T	119	8	12	22	27	32	37	41	
T	119	611123	4357186	6201478	7930323	10995119	16304617	35100684	
T	120	8	12	22	27	32	37	41	
T	120	704244	4277907	6224015	8006275	11195637	16371877	35057732	
T	121	8	12	22	27	32	37	41	
T	121	785303	4389968	6317177	8143783	11459949	16582700	35287309	
T	122	8	12	22	27	32	37	41	
T	122	844619	4366008	6310613	8172617	11539323	16588398	35069319	
T	123	8	12	22	27	32	37	41	
T	123	877904	4546067	6543860	8471905	11893220	16843499	35034479	
T	124	8	12	22	27	32	37	41	
T	124	862770	4306439	6210349	8080981	11359697	16031514	33664433	
T	125	8	12	22	27	32	37	41	
T	125	828975	4303549	6168643	8112488	11373130	16031551	33394740	
T	126	8	12	22	27	32	37	41	
T	126	851561	4594917	6644998	8709681	12128198	17072250	34983225	
T	127	8	12	22	27	32	37	41	
T	127	892715	4666414	6755915	8833097	12280442	17236187	35239509	
T	128	8	12	22	27	32	37	41	
T	128	933895	4782119	6884988	8984030	12423609	17368331	35035140	
T	129	8	12	22	27	32	37	41	
T	129	881128	4679682	6737006	8819991	12062307	16734566	33570504	
T	130	8	12	22	27	32	37	41	
T	130	889154	4749640	6815864	9041919	12269250	16939447	33698302	
T	131	8	12	22	27	32	37	41	
T	131	949045	5050398	7372094	9796811	13132430	18094421	35044154	
T	132	8	12	22	27	32	37	41	
T	132	862328	4766251	6946921	9247390	12358686	17164072	33514418	
T	133	8	12	22	27	32	37	41	
T	133	868817	4892075	7127171	9575181	12738052	17571532	33617734	
T	134	8	12	22	27	32	37	41	
T	134	825823	4693635	6823394	9193161	12088056	16638566	31911360	
T	135	8	12	22	27	32	37	41	
T	135	852771	5307837	7699226	10420259	13651621	18848711	34977774	
T	136	8	12	22	27	32	37	41	
T	136	759436	4748798	6926689	9221946	12094551	16863886	32196906	
T	137	8	12	22	27	32	37	41	
T	137	836156	5373416	7894877	10523991	13724069	19125498	35001738	
T	138	8	12	22	27	32	37	41	
T	138	798489	5187892	7608871	10078392	13242874	18252481	33607590	
T	139	8	12	22	27	32	37	41	
T	139	881161	5275554	7648265	10292936	13478938	18567321	33707984	
T	140	8	12	22	27	32	37	41	
T	140	829909	4570227	6520313	8866396	11595670	16112240	30277567	
T	141	8	12	22	27	32	37	41	
T	141	746303	5011929	7144032	9803547	12584006	17415618	31915076	
T	142	8	12	22	27	32	37	41	
T	142	854733	5804403	8250138	11041288	14499396	20047509	35094106	
T	143	8	12	22	27	32	37	41	
T	143	860764	4899086	7015189	9455553	12127803	16832824	30614850	
T	144	8	12	22	27	32	37	41	
T	144	891209	6015000	8471040	11614637	14831815	20251447	34848638	
T	145	8	12	22	27	32	37	41	
T	145	872112	5379479	7831525	10471449	13345739	18260648	32150406	
T	146	8	12	22	27	32	37	41	
T	146	952682	5255360	7625105	10342207	13091271	18039244	31859880	
T	147	8	12	22	27	32	37	41	
T	147	877116	5575255	7865656	10521591	13398888	18350220	31991272	
T	148	8	12	22	27	32	37	41	
T	148	854270	5522938	7732734	10463349	13464938	18423014	31965481	
T	149	8	12	22	27	32	37	41	
T	149	879753	5302444	7580967	10244965	12842455	17511467	30420860	
G	0	12	22	27	32	37	41	
G	0	2629259	2629272	4735870	72956438	72956844	72956848	
G	1	12	22	27	32	37	
G	1	1722370	1722373	3132948	33054857	33055625	
G	2	12	22	27	32	37	
G	2	1569814	1600026	2868866	10894028	33263198	
G	3	12	22	27	32	37	
G	3	1158769	1355817	2113116	4725019	23574035	
G	4	12	22	27	32	37	41	
G	4	1165875	1644869	2110852	4009213	26798533	26798534	
G	5	12	22	27	32	37	41	
G	5	1720388	2464936	3323366	6528927	12843049	56158454	
G	6	12	22	27	32	37	41	
G	6	1541935	2068020	2898070	5415237	10670254	47705456	
G	7	12	22	27	32	37	41	
G	7	1422838	2080696	2769182	4730762	8722769	43397953	
G	8	12	22	27	32	37	41	
G	8	1335200	2018915	2763066	4296541	7932087	38848259	
G	9	12	22	27	32	37	41	
G	9	992953	1547037	2188947	3012397	5242493	25116435	
G	10	12	22	27	32	37	41	
G	10	1944692	3327137	4849139	6838651	12445453	64516299	
G	11	12	22	27	32	37	41	
G	11	1264533	2050057	2932121	4201464	7444138	35244715	
G	12	12	22	27	32	37	41	
G	12	1638023	2725350	3927103	5501471	9725893	49509968	
G	13	12	22	27	32	37	41	
G	13	1296590	2128803	3019949	4175152	7220134	35328570	
G	14	12	22	27	32	37	41	
G	14	1545288	2561528	3667513	5072653	8919228	45459442	
G	15	12	22	27	32	37	41	
G	15	1433306	2409086	3453804	4828547	8497696	42575465	
G	16	12	22	27	32	37	41	
G	16	1459806	2376966	3355100	4640241	7998099	39860109	
G	17	12	22	27	32	37	41	
G	17	1451307	2415021	3456080	4845142	8464987	40358401	
G	18	12	22	27	32	37	41	
G	18	1543182	2557471	3657978	5068883	8917416	41584342	
G	19	12	22	27	32	37	41	
G	19	1586781	2590184	3673703	5030925	8679232	41289519	
G	20	12	22	27	32	37	41	
G	20	1606097	2630247	3768333	5185471	9121170	41165097	
G	21	12	22	27	32	37	41	
G	21	1642550	2666277	3772884	5155676	8947066	41656006	
G	22	12	22	27	32	37	41	
G	22	1645766	2699874	3880772	5348618	9468701	41242621	
G	23	12	22	27	32	37	41	
G	23	1684203	2748542	3921187	5382504	9410447	41063090	
G	24	12	22	27	32	37	41	
G	24	1702617	2808850	4032712	5551228	9798475	41378115	
G	25	12	22	27	32	37	41	
G	25	1713827	2808115	4030607	5546350	9724245	40811181	
G	26	12	22	27	32	37	41	
G	26	1740963	2852579	4090764	5631110	9882812	41111104	
G	27	12	22	27	32	37	41	
G	27	1773660	2877014	4062275	5542942	9534782	41372545	
G	28	12	22	27	32	37	41	
G	28	1863454	3025199	4277698	5822433	10029573	41220824	
G	29	12	22	27	32	37	41	
G	29	1781708	2923689	4138710	5637302	9659660	41214250	
G	30	12	22	27	32	37	41	
G	30	1790392	2934178	4185268	5750916	10016745	41642837	
G	31	12	22	27	32	37	41	
G	31	1759247	2870808	4077060	5592247	9597898	41212112	
G	32	12	22	27	32	37	41	
G	32	1826206	2969107	4226812	5779060	9969895	41277491	
G	33	12	22	27	32	37	41	
G	33	1860436	2996731	4220866	5713750	9709461	41403014	
G	34	12	22	27	32	37	41	
G	34	1851120	3018383	4315012	5836582	9947543	40990269	
G	35	12	22	27	32	37	41	
G	35	1875627	3040803	4354676	5900719	10078306	40971281	
G	36	12	22	27	32	37	41	
G	36	1880096	3055197	4377439	5971184	10156621	41327381	
G	37	12	22	27	32	37	41	
G	37	1869321	3050644	4385697	6048419	10173023	40909470	
G	38	12	22	27	32	37	41	
G	38	1929197	3120657	4466957	6216193	10338885	41111766	
G	39	12	22	27	32	37	41	
G	39	1933470	3153330	4516686	6348795	10423707	41378178	
G	40	12	22	27	32	37	41	
G	40	1961321	3186042	4557439	6465269	10508220	41205147	
G	41	12	22	27	32	37	41	
G	41	1959802	3183110	4547134	6477719	10486388	41202266	
G	42	12	22	27	32	37	41	
G	42	1977559	3226712	4608605	6580383	10607907	41637075	
G	43	12	22	27	32	37	41	
G	43	1997902	3249823	4631855	6595666	10606524	41080180	
G	44	12	22	27	32	37	41	
G	44	1958780	3215120	4592109	6556559	10548343	41120159	
G	45	12	22	27	32	37	41	
G	45	1974869	3218682	4593473	6577510	10597072	41262583	
G	46	12	22	27	32	37	41	
G	46	2031959	3301681	4691434	6664530	10641346	40895644	
G	47	12	22	27	32	37	41	
G	47	2007568	3274947	4659570	6655262	10653003	40958656	
G	48	12	22	27	32	37	41	
G	48	2077688	3364301	4766079	6788338	10823465	41384712	
G	49	12	22	27	32	37	41	
G	49	2023826	3306922	4703055	6739097	10742809	40966283	
G	50	12	22	27	32	37	41	
G	50	2059063	3347397	4742511	6814233	10825158	41200881	
G	51	12	22	27	32	37	41	
G	51	2084013	3383809	4792123	6889098	10896900	41314836	
G	52	12	22	27	32	37	41	
G	52	2082931	3392630	4809057	6944799	10954845	41163814	
G	53	12	22	27	32	37	41	
G	53	2135436	3464954	4885358	7045881	11031111	41156816	
G	54	12	22	27	32	37	41	
G	54	2175512	3537736	4982885	7194357	11198350	41487629	
G	55	12	22	27	32	37	41	
G	55	2115951	3462650	4898001	7103142	11092917	40992912	
G	56	12	22	27	32	37	41	
G	56	2245386	3612352	5051424	7255639	11240976	41031841	
G	57	12	22	27	32	37	41	
G	57	2173159	3590034	5047293	7275910	11269240	41234221	
G	58	12	22	27	32	37	41	
G	58	2227227	3626084	5077175	7328333	11358852	40982867	
G	59	12	22	27	32	37	41	
G	59	2214919	3647531	5086069	7338887	11363722	40945453	
G	60	12	22	27	32	37	41	
G	60	2283999	3748211	5192795	7470696	11553359	41437156	
G	61	12	22	27	32	37	41	
G	61	2313050	3823147	5245427	7519652	11582100	41032866	
G	62	12	22	27	32	37	41	
G	62	2294615	3881309	5253098	7557843	11652906	41187033	
G	63	12	22	27	32	37	41	
G	63	2356325	3990898	5348880	7678547	11807639	41414769	
G	64	12	22	27	32	37	41	
G	64	2329017	4014757	5319519	7658486	11813333	41116827	
G	65	12	22	27	32	37	41	
G	65	2372295	4076866	5372200	7705970	11843631	41076727	
G	66	12	22	27	32	37	41	
G	66	2370941	4141086	5417937	7764454	11917715	41348883	
G	67	12	22	27	32	37	41	
G	67	2392314	4157124	5409885	7735720	11849177	40946565	
G	68	12	22	27	32	37	41	
G	68	2389999	4187702	5449959	7800266	11963972	41049382	
G	69	12	22	27	32	37	41	
G	69	2662035	4526783	5805091	8164764	12322126	41314433	
G	70	12	22	27	32	37	41	
G	70	2487660	4462459	5810206	8208304	12376470	41071819	
G	71	12	22	27	32	37	41	
G	71	2525939	4452137	5748267	8205072	12443734	41085499	
G	72	12	22	27	32	37	41	
G	72	2526669	4457317	5755209	8210545	12482121	41459698	
G	73	12	22	27	32	37	41	
G	73	2544988	4447874	5747088	8173454	12420306	41036766	
G	74	12	22	27	32	37	41	
G	74	2676032	4633665	5958752	8394633	12661817	41175282	
G	75	12	22	27	32	37	41	
G	75	2596064	4587823	5945033	8431469	12736084	41361692	
G	76	12	22	27	32	37	41	
G	76	2653878	5976621	7572001	12250354	19579787	41066443	
G	77	12	22	27	32	37	41	
G	77	2581079	4968670	6360228	9801192	15336385	41104908	
G	78	12	22	27	32	37	41	
G	78	2407953	4488209	5789489	8648445	13454477	41373605	
G	79	12	22	27	32	37	41	
G	79	2401436	4279384	5525610	8089071	12506898	40972780	
G	80	12	22	27	32	37	41	
G	80	2399665	4243691	5490471	7949814	12219790	41132512	
G	81	12	22	27	32	37	41	
G	81	2425404	4272821	5501382	7920699	12104190	41324550	
G	82	12	22	27	32	37	41	
G	82	2395117	4227432	5465475	7873675	12037340	41076844	
G	83	12	22	27	32	37	41	
G	83	2451280	4290165	5533709	7948110	12112211	41108098	
G	84	12	22	27	32	37	41	
G	84	2454275	4310051	5567791	8021302	12241620	41466211	
G	85	12	22	27	32	37	41	
G	85	2502956	4351444	5619250	8061725	12283638	41034837	
G	86	12	22	27	32	37	41	
G	86	2542490	4438357	5722488	8191502	12435612	41151136	
G	87	12	22	27	32	37	41	
G	87	2467205	4366379	5644328	8127751	12414960	41307091	
G	88	12	22	27	32	37	41	
G	88	2500528	4368894	5649381	8116392	12423631	41011391	
G	89	12	22	27	32	37	41	
G	89	2521435	4421232	5707791	8188254	12552186	41049711	
G	90	12	22	27	32	37	41	
G	90	2534372	4438588	5731534	8241844	12719493	41368852	
G	91	12	22	27	32	37	41	
G	91	2610768	4522005	5820304	8313284	12861709	40968773	
G	92	12	22	27	32	37	41	
G	92	2631151	4602636	5922336	8453736	13106911	41102871	
G	93	12	22	27	32	37	41	
G	93	2632741	4621773	5935776	8486308	13266729	41285547	
G	94	8	12	22	27	32	37	41	
G	94	2666	2696574	4708841	6028770	8589559	13484460	41046974	
G	95	8	12	22	27	32	37	41	
G	95	2337	2702048	4715597	6055910	8620000	13648870	41078544	
G	96	12	22	27	32	37	41	
G	96	2760661	4824871	6184031	8764520	13966055	41385508	
G	97	12	22	27	32	37	41	
G	97	2800389	4892013	6252774	8805722	14105576	40976296	
G	98	8	12	22	27	32	37	41	
G	98	7258	2824768	4964718	6351535	8902784	14377018	41100530	
G	99	8	12	22	27	32	37	41	
G	99	10711	2831584	4970974	6371457	8918006	14465348	41277709	
G	100	8	12	22	27	32	37	41	
G	100	13919	2857009	5002519	6428594	8965568	14539809	41008179	
G	101	8	12	22	27	32	37	41	
G	101	16212	2982191	5131846	6590622	9111855	14721156	41020026	
G	102	8	12	22	27	32	37	41	
G	102	20005	2940012	5127151	6601843	9150111	14922273	41335564	
G	103	8	12	22	27	32	37	41	
G	103	32593	2979614	5101905	6626353	9111520	14880901	40953181	
G	104	8	12	22	27	32	37	41	
G	104	28980	3066171	5200121	6782054	9229502	15040351	41087451	
G	105	8	12	22	27	32	37	41	
G	105	52906	3139330	5214858	6826223	9266757	15111786	41305386	
G	106	8	12	22	27	32	37	41	
G	106	51165	3252470	5260745	6893406	9318134	15148357	40981343	
G	107	8	12	22	27	32	37	41	
G	107	55034	3299677	5288275	6954317	9387241	15263877	41039671	
G	108	8	12	22	27	32	37	41	
G	108	73351	3480248	5492652	7181837	9642490	15540831	41331568	
G	109	8	12	22	27	32	37	41	
G	109	122103	3532954	5513869	7195862	9638424	15475211	40939061	
G	110	8	12	22	27	32	37	41	
G	110	193520	3623365	5610026	7297584	9802778	15614756	41064520	
G	111	8	12	22	27	32	37	41	
G	111	339571	3671901	5630976	7302943	9935798	15694593	41220725	
G	112	8	12	22	27	32	37	41	
G	112	379316	3837718	5689806	7361210	10018447	15739759	40984875	
G	113	8	12	22	27	32	37	41	
G	113	531909	3927443	5772102	7432385	10203541	15849682	40993155	
G	114	8	12	22	27	32	37	41	
G	114	606292	4141932	5973948	7622842	10484367	16118447	41299057	
G	115	8	12	22	27	32	37	41	
G	115	728926	4157986	5971155	7620763	10572051	16127964	40949986	
G	116	8	12	22	27	32	37	41	
G	116	831814	4265997	6079172	7741227	10773523	16286167	41015656	
G	117	8	12	22	27	32	37	41	
G	117	910679	4330405	6171633	7850351	10931448	16421234	41242154	
G	118	8	12	22	27	32	37	41	
G	118	1065590	4377476	6171758	7879643	11036718	16404129	40951174	
G	119	8	12	22	27	32	37	41	
G	119	1173362	4532134	6383987	8116706	11325938	16579527	40981890	
G	120	8	12	22	27	32	37	41	
G	120	1377807	4484773	6447570	8232318	11597989	16776212	41314148	
G	121	8	12	22	27	32	37	41	
G	121	1503813	4496980	6383012	8170184	11600895	16637821	40889006	
G	122	8	12	22	27	32	37	41	
G	122	1631987	4518434	6429961	8266626	11767428	16772517	40983896	
